1770760805,181483298,base_link,0.003022568067535758,0.01895328238606453,-0.7503787875175476,0.6607293486595154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18310546875,-0.30517578125,-0.1220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02978515625,-0.02490234375,1.00537109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770760805,195572023,base_link,0.0030636414885520935,0.01857307367026806,-0.7504011988639832,0.6607145667076111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1220703125,-0.6103515625,-0.06103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029296875,-0.02392578125,1.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770760805,215223072,base_link,0.002906234236434102,0.017886333167552948,-0.7504314184188843,0.6606999635696411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30517578125,-0.54931640625,-0.06103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02783203125,-0.0234375,1.0009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770760805,238094687,base_link,0.003177229082211852,0.01880524680018425,-0.7504255175590515,0.6606798768043518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.244140625,-0.91552734375,-0.244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03125,-0.02392578125,1.0009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770760805,256727501,base_link,0.0034445251803845167,0.01862756907939911,-0.7504403591156006,0.6606667637825012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06103515625,-0.67138671875,-0.06103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0302734375,-0.0234375,1.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770760805,275245784,base_link,0.002959128236398101,0.018491487950086594,-0.7504574656486511,0.6606534123420715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06103515625,-0.18310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02880859375,-0.02392578125,1.00244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770760805,298425439,base_link,0.003984659910202026,0.018744342029094696,-0.7504526972770691,0.6606464385986328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06103515625,-0.48828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03076171875,-0.02294921875,1.00048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770760805,310060563,base_link,0.003034513909369707,0.018770793452858925,-0.7504879236221313,0.660610556602478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244140625,-0.6103515625,-0.244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029296875,-0.02490234375,1.00341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770760805,337033982,base_link,0.002606627531349659,0.0183198731392622,-0.7505144476890564,0.6605949997901917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1220703125,-0.8544921875,-0.1220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02880859375,-0.02490234375,1.0048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770760805,352736799,base_link,0.003489007009193301,0.01820472627878189,-0.7505149245262146,0.660593569278717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.244140625,-0.48828125,-0.18310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02978515625,-0.0224609375,1.00244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
