time,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance
0.1555933952331543,0.016653405502438545,0.016205180436372757,-0.09041962027549744,0.9956326484680176,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.18310546875,-0.54931640625,-0.18310546875,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.03515625,0.0302734375,1.00244140625,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.17559528350830078,0.016617190092802048,0.015313096344470978,-0.09043657034635544,0.9956458210945129,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.06103515625,-0.3662109375,-0.1220703125,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0341796875,0.03076171875,1.00244140625,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.19304680824279785,0.017119433730840683,0.01588721014559269,-0.0904749184846878,0.9956248998641968,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.0,-0.6103515625,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.03515625,0.03125,1.001953125,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.21521759033203125,0.016307545825839043,0.015188178978860378,-0.0905076116323471,0.9956464171409607,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.0,-1.03759765625,-0.18310546875,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.03369140625,0.0302734375,1.001953125,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.23261737823486328,0.016279343515634537,0.01590173877775669,-0.09053431451320648,0.9956333041191101,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.0,-0.732421875,-0.18310546875,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.03466796875,0.02978515625,1.00341796875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.25118494033813477,0.01638907939195633,0.015921160578727722,-0.09055693447589874,0.9956291317939758,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.1220703125,-0.48828125,-0.1220703125,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0341796875,0.0302734375,1.00048828125,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.27031970024108887,0.01632261462509632,0.015758128836750984,-0.09058830887079239,0.9956299662590027,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.06103515625,-0.42724609375,-0.1220703125,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.03515625,0.029296875,1.00146484375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.2953000068664551,0.01706158183515072,0.01623731292784214,-0.0906149372458458,0.9956074357032776,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.06103515625,-0.67138671875,-0.06103515625,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.03564453125,0.03076171875,1.0029296875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.31057167053222656,0.015969809144735336,0.01608322747051716,-0.09065824002027512,0.9956241250038147,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.06103515625,-0.91552734375,-0.18310546875,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.03515625,0.029296875,1.0029296875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.33052968978881836,0.016301946714520454,0.014867075718939304,-0.0906662866473198,0.9956369400024414,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.18310546875,-0.732421875,-0.244140625,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.033203125,0.029296875,1.0029296875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
