time,drive.steering_angle,drive.steering_angle_velocity,drive.speed,drive.acceleration,drive.jerk
0.15548110008239746,0.0,0.0,0.0,0.0,0.0
0.2058124542236328,0.0,0.0,0.0,0.0,0.0
0.25628042221069336,0.0,0.0,0.0,0.0,0.0
0.3086264133453369,0.0,0.0,0.0,0.0,0.0
0.3594999313354492,0.0,0.0,0.0,0.0,0.0
0.4121265411376953,0.0,0.0,0.0,0.0,0.0
0.46571946144104004,0.0,0.0,0.0,0.0,0.0
0.5191030502319336,0.0,0.0,0.0,0.0,0.0
0.568084716796875,0.0,0.0,0.0,0.0,0.0
0.619452714920044,0.0,0.0,0.0,0.0,0.0
0.671008825302124,0.0,0.0,0.0,0.0,0.0
0.7224993705749512,0.0,0.0,0.0,0.0,0.0
0.7738838195800781,0.0,0.0,0.0,0.0,0.0
0.8289730548858643,0.0,0.0,0.0,0.0,0.0
0.8829617500305176,0.0,0.0,0.0,0.0,0.0
0.93393874168396,0.0,0.0,0.0,0.0,0.0
0.9847500324249268,0.0,0.0,0.0,0.0,0.0
1.041283130645752,0.0,0.0,0.0,0.0,0.0
1.0917446613311768,0.0,0.0,0.0,0.0,0.0
1.1421146392822266,0.0,0.0,0.0,0.0,0.0
1.1929595470428467,0.0,0.0,0.0,0.0,0.0
1.2472431659698486,0.0,0.0,0.0,0.0,0.0
1.2975006103515625,0.0,0.0,0.0,0.0,0.0
1.3479130268096924,0.0,0.0,0.0,0.0,0.0
1.3998808860778809,0.0,0.0,0.0,0.0,0.0
1.4500067234039307,0.0,0.0,0.0,0.0,0.0
1.5013141632080078,0.0,0.0,0.0,0.0,0.0
1.554304838180542,0.0,0.0,0.0,0.0,0.0
1.6141390800476074,0.0,0.0,0.0,0.0,0.0
1.664534568786621,0.0,0.0,0.0,0.0,0.0
1.71561861038208,0.0,0.0,0.0,0.0,0.0
1.766387701034546,0.0,0.0,0.0,0.0,0.0
1.819464921951294,0.0,0.0,0.0,0.0,0.0
1.8685505390167236,0.0,0.0,0.0,0.0,0.0
1.9200537204742432,0.0,0.0,0.0,0.0,0.0
1.9723145961761475,0.0,0.0,0.0,0.0,0.0
2.0242409706115723,0.0,0.0,0.0,0.0,0.0
2.0729222297668457,0.0,0.0,0.0,0.0,0.0
2.123448371887207,0.0,0.0,0.0,0.0,0.0
2.180051565170288,0.0,0.0,0.0,0.0,0.0
2.229902744293213,0.0,0.0,0.0,0.0,0.0
2.280656099319458,0.0,0.0,0.0,0.0,0.0
