time,drive.steering_angle,drive.steering_angle_velocity,drive.speed,drive.acceleration,drive.jerk
2.156641960144043,0.0,0.0,0.0,0.0,0.0
2.208786964416504,0.0,0.0,0.0,0.0,0.0
2.265498638153076,0.0,0.0,0.0,0.0,0.0
2.313241481781006,0.0,0.0,0.0,0.0,0.0
2.3642096519470215,0.0,0.0,0.0,0.0,0.0
2.415574312210083,0.0,0.0,0.0,0.0,0.0
2.474825382232666,0.0,0.0,0.0,0.0,0.0
2.5262339115142822,0.0,0.0,0.0,0.0,0.0
2.5825774669647217,0.0,0.0,0.0,0.0,0.0
2.6407368183135986,0.0,0.0,0.0,0.0,0.0
2.6932456493377686,0.0,0.0,0.0,0.0,0.0
2.746713399887085,0.0,0.0,0.0,0.0,0.0
2.7981154918670654,0.0,0.0,0.0,0.0,0.0
2.8469879627227783,0.0,0.0,0.0,0.0,0.0
2.8983287811279297,0.0,0.0,0.0,0.0,0.0
2.9511475563049316,0.0,0.0,0.0,0.0,0.0
2.971379518508911,0.0,0.0,0.0,0.0,0.0
3.023392677307129,0.0,0.0,0.0,0.0,0.0
3.0757296085357666,0.0,0.0,0.0,0.0,0.0
3.1287217140197754,0.0,0.0,0.0,0.0,0.0
3.1859567165374756,0.0,0.0,0.0,0.0,0.0
3.231504201889038,0.0,0.0,0.0,0.0,0.0
3.2832467555999756,0.0,0.0,0.0,0.0,0.0
3.3336713314056396,0.0,0.0,0.0,0.0,0.0
3.387153148651123,0.0,0.0,0.0,0.0,0.0
3.440690279006958,0.0,0.0,0.0,0.0,0.0
3.499244451522827,0.0,0.0,0.0,0.0,0.0
3.549919843673706,0.0,0.0,0.0,0.0,0.0
3.6021924018859863,0.0,0.0,0.0,0.0,0.0
3.6547317504882812,0.0,0.0,0.0,0.0,0.0
3.7168939113616943,-0.015934737399220467,0.0,0.0,0.0,0.0
3.737542152404785,-0.026499688625335693,0.0,0.0,0.0,0.0
3.7581980228424072,-0.06172667816281319,0.0,0.0,0.0,0.0
3.7690818309783936,-0.07229163497686386,0.0,0.0,0.0,0.0
3.7814245223999023,-0.09695367515087128,0.0,0.0,0.0,0.0
3.792400360107422,-0.13218066096305847,0.0,0.0,0.0,0.0
3.803999185562134,-0.1673971712589264,0.0,0.0,0.0,0.0
3.8217415809631348,-0.18501590192317963,0.0,0.0,0.0,0.0
3.8261373043060303,-0.2026241570711136,0.0,0.0,0.0,0.0
3.837662935256958,-0.2272862195968628,0.0,0.0,0.0,0.0
3.8496694564819336,-0.24489447474479675,0.0,0.0,0.0,0.0
3.8576693534851074,-0.2554698884487152,0.0,0.0,0.0,0.0
3.8892016410827637,-0.2625131905078888,0.0,0.0,0.0,0.0
3.9300267696380615,-0.2625131905078888,0.0,0.13091053068637848,0.0,0.0
3.965017795562744,-0.2625131905078888,0.0,0.28627750277519226,0.0,0.0
4.0112144947052,-0.2625131905078888,0.0,0.28627750277519226,0.0,0.0
4.032454013824463,-0.24489447474479675,0.0,0.28627750277519226,0.0,0.0
4.0431060791015625,-0.23080787062644958,0.0,0.28627750277519226,0.0,0.0
4.054300785064697,-0.2272862195968628,0.0,0.3898554742336273,0.0,0.0
4.07221531867981,-0.2026241570711136,0.0,0.44164445996284485,0.0,0.0
4.089667558670044,-0.17445094883441925,0.0,0.5971655249595642,0.0,0.0
4.104539155960083,-0.13218066096305847,0.0,0.5971655249595642,0.0,0.0
4.116147041320801,-0.10399697721004486,0.0,0.7007434964179993,0.0,0.0
4.123124599456787,-0.0863887220621109,0.0,0.7525324821472168,0.0,0.0
4.128409147262573,-0.03354299068450928,0.0,0.7525324821472168,0.0,0.0
4.1418297290802,0.0,0.0,0.8561104536056519,0.0,0.0
4.167291641235352,0.0,0.0,1.0114774703979492,0.0,0.0
4.1856701374053955,0.0,0.0,1.166844367980957,0.0,0.0
4.225832223892212,0.0,0.0,1.2705764770507812,0.0,0.0
4.277081727981567,0.0,0.0,1.2705764770507812,0.0,0.0
4.3287200927734375,0.0,0.0,1.2705764770507812,0.0,0.0
4.393675804138184,-0.015934737399220467,0.0,1.2705764770507812,0.0,0.0
4.4141786098480225,-0.03706464171409607,0.0,1.2705764770507812,0.0,0.0
4.433923244476318,-0.05116172507405281,0.0,1.2705764770507812,0.0,0.0
4.439661026000977,-0.07229163497686386,0.0,1.2705764770507812,0.0,0.0
4.458906412124634,-0.08991037309169769,0.0,1.2705764770507812,0.0,0.0
4.489637613296509,-0.1251268833875656,0.0,1.2705764770507812,0.0,0.0
4.501575946807861,-0.14978891611099243,0.0,1.2705764770507812,0.0,0.0
4.514605760574341,-0.17445094883441925,0.0,1.2705764770507812,0.0,0.0
4.525071859359741,-0.18501590192317963,0.0,1.2705764770507812,0.0,0.0
4.545576572418213,-0.21319961547851562,0.0,1.2705764770507812,0.0,0.0
4.556716203689575,-0.2272862195968628,0.0,1.2705764770507812,0.0,0.0
4.574666738510132,-0.23080787062644958,0.0,1.2705764770507812,0.0,0.0
4.5962607860565186,-0.23785117268562317,0.0,1.2705764770507812,0.0,0.0
4.616258382797241,-0.2554698884487152,0.0,1.2705764770507812,0.0,0.0
4.636894464492798,-0.2625131905078888,0.0,1.2705764770507812,0.0,0.0
4.674668788909912,-0.2660348415374756,0.0,1.2705764770507812,0.0,0.0
4.729562759399414,-0.27307814359664917,0.0,1.2705764770507812,0.0,0.0
4.790788650512695,-0.24841612577438354,0.0,1.2705764770507812,0.0,0.0
4.801939487457275,-0.2202429175376892,0.0,1.2705764770507812,0.0,0.0
4.806896209716797,-0.18501590192317963,0.0,1.2705764770507812,0.0,0.0
4.82075834274292,-0.14978891611099243,0.0,1.2705764770507812,0.0,0.0
4.8301310539245605,0.0,0.0,1.2705764770507812,0.0,0.0
4.882736921310425,0.0,0.0,1.2705764770507812,0.0,0.0
4.933846950531006,0.0,0.0,1.2705764770507812,0.0,0.0
4.9857916831970215,0.0,0.0,1.2705764770507812,0.0,0.0
5.039676189422607,0.0,0.0,1.2705764770507812,0.0,0.0
5.093630313873291,0.0,0.0,1.2705764770507812,0.0,0.0
5.14230751991272,0.0,0.0,1.2705764770507812,0.0,0.0
5.193791151046753,0.0,0.0,1.2705764770507812,0.0,0.0
5.254879474639893,0.0,0.0,1.2705764770507812,0.0,0.0
5.3120386600494385,0.0,0.0,1.2705764770507812,0.0,0.0
5.363773822784424,0.0,0.0,1.2705764770507812,0.0,0.0
5.41525411605835,0.0,0.0,1.2705764770507812,0.0,0.0
5.466259479522705,0.0,0.0,1.2705764770507812,0.0,0.0
5.517842531204224,0.0,0.0,1.2705764770507812,0.0,0.0
5.569066524505615,0.0,0.0,1.2705764770507812,0.0,0.0
5.6210713386535645,0.0,0.0,1.2705764770507812,0.0,0.0
5.67959451675415,0.0,0.0,1.2705764770507812,0.0,0.0
5.730508089065552,0.0,0.0,1.2705764770507812,0.0,0.0
5.783702373504639,0.0,0.0,1.2705764770507812,0.0,0.0
5.823683261871338,0.0,0.0,1.425943374633789,0.0,0.0
5.835402250289917,0.0,0.0,1.6330993175506592,0.0,0.0
5.845184087753296,0.0,0.0,1.8402552604675293,0.0,0.0
5.858220338821411,0.005380264949053526,0.0,2.047565460205078,0.0,0.0
5.86684250831604,0.06173716112971306,0.0,2.3582992553710938,0.0,0.0
5.877246379852295,0.07230211794376373,0.0,2.4618773460388184,0.0,0.0
5.8941404819488525,0.14275610446929932,0.0,3.031710386276245,0.0,0.0
5.908138990402222,0.25900202989578247,0.0,3.8088533878326416,0.0,0.0
5.915121555328369,0.318880558013916,0.0,4.378686428070068,0.0,0.0
5.925913572311401,0.3400000035762787,0.0,5.0,0.0,0.0
5.955499649047852,0.3400000035762787,0.0,5.0,0.0,0.0
5.977283239364624,0.3400000035762787,0.0,5.0,0.0,0.0
5.98638129234314,0.3400000035762787,0.0,5.0,0.0,0.0
6.016987085342407,0.3400000035762787,0.0,5.0,0.0,0.0
6.067816495895386,0.3400000035762787,0.0,5.0,0.0,0.0
6.119593381881714,0.3400000035762787,0.0,5.0,0.0,0.0
6.170130968093872,0.3400000035762787,0.0,5.0,0.0,0.0
6.226269960403442,0.3400000035762787,0.0,5.0,0.0,0.0
6.285663604736328,0.26604533195495605,0.0,5.0,0.0,0.0
6.295436859130859,-0.05116172507405281,0.0,5.0,0.0,0.0
6.307333707809448,0.0,0.0,5.0,0.0,0.0
6.347386837005615,0.0,0.0,0.0,0.0,0.0
6.3976826667785645,0.0,0.0,0.0,0.0,0.0
6.447868585586548,0.0,0.0,0.0,0.0,0.0
6.500037670135498,0.0,0.0,0.0,0.0,0.0
6.535639047622681,-0.07229163497686386,0.0,0.0,0.0,0.0
6.547530889511108,-0.18501590192317963,0.0,0.0,0.0,0.0
6.557288646697998,-0.2554698884487152,0.0,0.0,0.0,0.0
6.5681822299957275,-0.3400000035762787,0.0,0.0,0.0,0.0
6.619668245315552,-0.3400000035762787,0.0,0.0,0.0,0.0
6.670629501342773,-0.3400000035762787,0.0,0.0,0.0,0.0
6.722527503967285,-0.3400000035762787,0.0,0.0,0.0,0.0
6.773064374923706,-0.3400000035762787,0.0,0.0,0.0,0.0
6.8241870403289795,-0.3400000035762787,0.0,0.0,0.0,0.0
6.875100374221802,-0.3400000035762787,0.0,0.0,0.0,0.0
6.926485300064087,-0.3400000035762787,0.0,0.0,0.0,0.0
6.977494716644287,-0.3400000035762787,0.0,0.0,0.0,0.0
7.029668569564819,-0.3400000035762787,0.0,0.0,0.0,0.0
7.079732656478882,-0.3400000035762787,0.0,0.0,0.0,0.0
7.142744779586792,-0.28012144565582275,0.0,0.0,0.0,0.0
7.151968002319336,-0.12160523235797882,0.0,0.0,0.0,0.0
7.173750877380371,0.0,0.0,0.0,0.0,0.0
7.225269794464111,0.0,0.0,0.0,0.0,0.0
7.276805639266968,0.0,0.0,0.0,0.0,0.0
7.327260732650757,0.0,0.0,0.0,0.0,0.0
7.385951995849609,0.0,0.0,0.13091053068637848,0.0,0.0
7.400537490844727,0.0,0.0,0.23448851704597473,0.0,0.0
7.432765245437622,0.0,0.0,0.28627750277519226,0.0,0.0
7.482836008071899,0.0,0.0,0.28627750277519226,0.0,0.0
7.543832778930664,0.0,0.0,0.3898554742336273,0.0,0.0
7.594754219055176,0.0,0.0,0.44164445996284485,0.0,0.0
7.614957094192505,0.0,0.0,0.5452224016189575,0.0,0.0
7.63532018661499,0.0,0.0,0.5971655249595642,0.0,0.0
7.655900955200195,0.0,0.0,0.7007434964179993,0.0,0.0
7.697084426879883,0.0,0.0,0.7525324821472168,0.0,0.0
7.739464521408081,0.0,0.0,0.8561104536056519,0.0,0.0
7.786702632904053,0.0,0.0,0.9596884250640869,0.0,0.0
7.838267803192139,0.0,0.0,0.9596884250640869,0.0,0.0
7.890833139419556,0.0,0.0,0.9596884250640869,0.0,0.0
7.943228483200073,0.0,0.0,0.9596884250640869,0.0,0.0
7.986698627471924,0.005380264949053526,0.0,0.9596884250640869,0.0,0.0
8.005919218063354,0.0441289059817791,0.0,0.9596884250640869,0.0,0.0
8.01833987236023,0.054693859070539474,0.0,0.9596884250640869,0.0,0.0
8.051052808761597,0.07582376897335052,0.0,0.9596884250640869,0.0,0.0
8.060665130615234,0.10400745272636414,0.0,0.9596884250640869,0.0,0.0
8.072422504425049,0.11457240581512451,0.0,0.9596884250640869,0.0,0.0
8.082796335220337,0.1251373589038849,0.0,1.0114774703979492,0.0,0.0
8.092904090881348,0.13571280241012573,0.0,1.0114774703979492,0.0,0.0
8.1549391746521,0.14275610446929932,0.0,1.0114774703979492,0.0,0.0
8.206421613693237,0.14275610446929932,0.0,1.0114774703979492,0.0,0.0
8.26757287979126,0.14275610446929932,0.0,1.0114774703979492,0.0,0.0
8.328929662704468,0.12866950035095215,0.0,1.0114774703979492,0.0,0.0
8.350686311721802,0.1251373589038849,0.0,1.0114774703979492,0.0,0.0
8.371026039123535,0.1180940568447113,0.0,1.0114774703979492,0.0,0.0
8.411979675292969,0.11457240581512451,0.0,1.0114774703979492,0.0,0.0
8.453015804290771,0.10752910375595093,0.0,1.0114774703979492,0.0,0.0
8.463430643081665,0.10400745272636414,0.0,1.0114774703979492,0.0,0.0
8.514135360717773,0.10400745272636414,0.0,1.0114774703979492,0.0,0.0
8.566863775253296,0.10400745272636414,0.0,1.0114774703979492,0.0,0.0
8.616911888122559,0.10400745272636414,0.0,1.0114774703979492,0.0,0.0
8.667532920837402,0.10400745272636414,0.0,1.0114774703979492,0.0,0.0
8.73296070098877,0.12866950035095215,0.0,1.0114774703979492,0.0,0.0
8.752635717391968,0.1533210575580597,0.0,1.0114774703979492,0.0,0.0
8.763941764831543,0.1850264072418213,0.0,1.0114774703979492,0.0,0.0
8.776357173919678,0.19911301136016846,0.0,1.0114774703979492,0.0,0.0
8.790511846542358,0.22729669511318207,0.0,1.0114774703979492,0.0,0.0
8.813924074172974,0.30831560492515564,0.0,1.0114774703979492,0.0,0.0
8.828220129013062,0.3400000035762787,0.0,1.0114774703979492,0.0,0.0
8.883388996124268,0.3400000035762787,0.0,1.0114774703979492,0.0,0.0
8.940681457519531,0.3400000035762787,0.0,1.0114774703979492,0.0,0.0
8.98091745376587,0.3400000035762787,0.0,1.166844367980957,0.0,0.0
9.002275228500366,0.3400000035762787,0.0,1.425943374633789,0.0,0.0
9.010297536849976,0.3400000035762787,0.0,1.7366772890090942,0.0,0.0
9.031043529510498,0.3400000035762787,0.0,1.9957764148712158,0.0,0.0
9.071293592453003,0.3400000035762787,0.0,2.5138206481933594,0.0,0.0
