time,imu.ypr.x,imu.ypr.y,imu.ypr.z,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.compass.x,imu.compass.y,imu.compass.z,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w
0.14341974258422852,-1.2250821528839393,2.0724778965546222,160.31591891535652,-0.037109375,0.021484375,1.00537109375,-0.3662109375,-0.6103515625,0.0,0.0,0.0,0.0,0.01964469999074936,-0.007440492976456881,-0.9850983619689941,0.17070423066616058
0.16369938850402832,-1.2084291911920961,2.1413614215512586,160.31983944394008,-0.03759765625,0.02099609375,1.00537109375,0.18310546875,-0.3662109375,0.0,0.0,0.0,0.0,0.02021176926791668,-0.007195181213319302,-0.9850954413414001,0.17066529393196106
0.18339276313781738,-1.185896824007047,2.128321096321823,160.32392389706376,-0.03759765625,0.02099609375,1.005859375,0.1220703125,-0.67138671875,-0.06103515625,0.0,0.0,0.0,0.02006586454808712,-0.007021659519523382,-0.9851048588752747,0.17063570022583008
0.20343923568725586,-1.121798700297651,2.035536818428608,160.3293607276431,-0.03564453125,0.01953125,1.0029296875,-0.1220703125,-0.91552734375,-0.18310546875,0.0,0.0,0.0,0.019172506406903267,-0.006609999109059572,-0.9851298928260803,0.1706104725599289
0.22577857971191406,-1.1849093280634515,2.073378414308006,160.3320928033111,-0.03662109375,0.02099609375,1.00732421875,0.3662109375,-0.54931640625,-0.1220703125,0.0,0.0,0.0,0.019591592252254486,-0.007096561137586832,-0.985124945640564,0.17057207226753235
0.2452096939086914,-1.2837657508505136,2.082802367815331,160.33012570883014,-0.03662109375,0.0224609375,1.00537109375,0.0,-0.3662109375,-0.1220703125,0.0,0.0,0.0,0.01981988176703453,-0.00793201383203268,-0.9851141571998596,0.17057079076766968
0.28917789459228516,-1.1645710524275632,2.005044506096144,160.33915521891288,-0.03515625,0.02099609375,1.00244140625,-0.42724609375,-0.6103515625,-0.18310546875,0.0,0.0,0.0,0.018973462283611298,-0.0070248194970190525,-0.985146164894104,0.17052258551120758
0.28932952880859375,-1.1825766050184805,2.058185512272959,160.34145016247402,-0.0361328125,0.02099609375,1.0048828125,0.1220703125,-0.9765625,-0.30517578125,0.0,0.0,0.0,0.019456936046481133,-0.007100761402398348,-0.9851411581039429,0.1704937219619751
0.3003406524658203,-1.1419496793398927,1.9818365905134985,160.3465591439732,-0.03515625,0.02001953125,1.00341796875,0.42724609375,-0.732421875,-0.18310546875,0.0,0.0,0.0,0.01873984932899475,-0.00686615752056241,-0.9851616621017456,0.170465350151062
0.32363343238830566,-1.2684095646056208,2.064030660098609,160.3440046532236,-0.03662109375,0.0234375,1.00341796875,-0.30517578125,-0.48828125,-0.18310546875,0.0,0.0,0.0,0.019634712487459183,-0.007830385118722916,-0.985138475894928,0.1704564243555069
0.34334349632263184,-1.2657417354044962,2.0784284854255843,160.3473514459169,-0.03662109375,0.0224609375,1.00537109375,-0.3662109375,-0.6103515625,-0.1220703125,0.0,0.0,0.0,0.019754284992814064,-0.007786560337990522,-0.9851416349411011,0.1704263985157013
