time,imu.ypr.x,imu.ypr.y,imu.ypr.z,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.compass.x,imu.compass.y,imu.compass.z,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w
0.978482723236084,-0.9772337978112172,2.3058274675667,132.95554713811944,-0.04052734375,0.017578125,1.005859375,0.3662109375,-0.91552734375,-0.18310546875,0.0,0.0,0.0,0.021851005032658577,0.00021234346786513925,-0.9167549014091492,0.39885225892066956
0.9981958866119385,-1.027197805528624,2.2197737007702973,132.95531491168765,-0.0390625,0.01806640625,1.00390625,0.0,-0.79345703125,-0.30517578125,0.0,0.0,0.0,0.021336568519473076,-0.0004870991106145084,-0.9167649745941162,0.398856520652771
1.0245835781097412,-1.0299570952316035,2.2618572710110962,132.95890759119106,-0.0400390625,0.01806640625,1.00390625,-0.30517578125,-0.8544921875,-0.1220703125,0.0,0.0,0.0,0.02168278954923153,-0.0003632586158346385,-0.916772186756134,0.3988213837146759
1.0383422374725342,-0.9974933128282386,2.3101206683468756,132.96217242161435,-0.04052734375,0.01708984375,1.00390625,-0.244140625,-0.48828125,0.0,0.0,0.0,0.0,0.021955866366624832,6.394862430170178e-05,-0.9167774319648743,0.3987947404384613
1.058312177658081,-1.0875056011354862,2.274329409878951,132.96117521399552,-0.03955078125,0.0185546875,1.0048828125,0.06103515625,-0.244140625,0.0,0.0,0.0,0.0,0.021982824429869652,-0.0007806564681231976,-0.9167782068252563,0.398790568113327
1.0783452987670898,-0.8879692017746743,2.217104377465292,132.97251332801775,-0.0390625,0.0146484375,1.00341796875,-0.06103515625,-0.79345703125,-0.18310546875,0.0,0.0,0.0,0.020830679684877396,0.0006143457139842212,-0.9168251156806946,0.39874500036239624
1.1032540798187256,-0.9831300653339364,2.3185002432414237,132.97109264867038,-0.04052734375,0.01708984375,1.00341796875,-0.244140625,-1.03759765625,-0.244140625,0.0,0.0,0.0,0.021972928196191788,0.00020633266831282526,-0.9168072938919067,0.39872482419013977
1.1286232471466064,-1.0514398544402919,2.2282045020836203,132.97288215823292,-0.0390625,0.01806640625,1.00341796875,0.30517578125,-0.79345703125,-0.30517578125,0.0,0.0,0.0,0.021488282829523087,-0.0006549673853442073,-0.916824996471405,0.39871034026145935
1.1434907913208008,-0.9999855848233528,2.3383043767398757,132.9763928754663,-0.041015625,0.017578125,1.0029296875,-0.30517578125,-1.15966796875,-0.1220703125,0.0,0.0,0.0,0.022190002724528313,0.00013941836368758231,-0.916823148727417,0.3986765444278717
1.1614282131195068,-0.9971836064380608,2.319863292867664,132.97779989443532,-0.04052734375,0.01806640625,1.00341796875,-0.18310546875,-0.48828125,-0.06103515625,0.0,0.0,0.0,0.022032735869288445,9.735637286212295e-05,-0.9168304800987244,0.39866846799850464
1.1735763549804688,-0.9629771653009908,2.2574902188105193,132.9819799702074,-0.03955078125,0.01708984375,1.00439453125,0.244140625,-0.91552734375,-0.1220703125,0.0,0.0,0.0,0.02141476795077324,0.00015308370348066092,-0.9168530702590942,0.3986501097679138
1.1982195377349854,-0.9495719585594886,2.2636751685473775,132.98613272522275,-0.03955078125,0.0166015625,1.00634765625,0.244140625,-0.732421875,-0.18310546875,0.0,0.0,0.0,0.02141762152314186,0.0002810933510772884,-0.9168667197227478,0.3986184000968933
1.2182655334472656,-1.0068346637352887,2.2972698808669083,132.98665181959967,-0.04052734375,0.017578125,1.00439453125,-0.30517578125,-0.42724609375,-0.1220703125,0.0,0.0,0.0,0.021885564550757408,-6.021919762133621e-05,-0.916864275932312,0.39859896898269653
1.2387473583221436,-1.012624102830521,2.176479692942525,132.98924729148428,-0.03857421875,0.017578125,1.00341796875,-0.42724609375,-0.54931640625,-0.1220703125,0.0,0.0,0.0,0.02093936875462532,-0.0005275183939374983,-0.9168884754180908,0.3985937833786011
1.2558212280273438,-0.9309924566348788,2.1547441100128406,132.99566766930408,-0.0380859375,0.01611328125,1.00390625,0.30517578125,-0.48828125,0.0,0.0,0.0,0.0,0.02048153057694435,4.883917063125409e-05,-0.9169135689735413,0.398560106754303
1.2786638736724854,-0.9363486056046382,2.2575877624496035,132.99785332983848,-0.03955078125,0.0166015625,1.005859375,0.18310546875,-0.8544921875,0.0,0.0,0.0,0.0,0.021322958171367645,0.0003635241009760648,-0.9169082641601562,0.39852795004844666
1.2931623458862305,-0.9878725644954525,2.325638644697733,132.9983314430804,-0.04052734375,0.01708984375,1.00439453125,-0.244140625,-1.0986328125,-0.244140625,0.0,0.0,0.0,0.02204657718539238,0.00018800821271725,-0.9169011116027832,0.39850500226020813
1.3188083171844482,-0.9201935006702655,2.2430825750866124,133.0035633679846,-0.03955078125,0.01611328125,1.00390625,-0.244140625,-0.54931640625,-0.1220703125,0.0,0.0,0.0,0.021150751039385796,0.00044125260319560766,-0.9169299006462097,0.3984871804714203
1.3386096954345703,-0.9548362201405702,2.265657417510562,133.0051206511154,-0.0400390625,0.017578125,1.00341796875,-0.06103515625,0.0,-0.1220703125,0.0,0.0,0.0,0.021451832726597786,0.00024231952556874603,-0.9169325232505798,0.39846521615982056
1.3532609939575195,-0.9033182376652796,2.3101906777858683,133.01025695337123,-0.04052734375,0.01611328125,1.00244140625,0.06103515625,-0.6103515625,-0.1220703125,0.0,0.0,0.0,0.02162901684641838,0.0008085541194304824,-0.9169443249702454,0.39842793345451355
1.3793740272521973,-0.9386865580131923,2.22630613638118,133.0118825383937,-0.03955078125,0.0166015625,1.0048828125,-0.1220703125,-1.15966796875,-0.244140625,0.0,0.0,0.0,0.021080855280160904,0.00023336375306826085,-0.9169610142707825,0.39841940999031067
1.393909215927124,-1.0844145136492325,2.357091025495407,133.00856306645707,-0.041015625,0.0185546875,1.00244140625,-0.1220703125,-0.732421875,-0.1220703125,0.0,0.0,0.0,0.022633882239460945,-0.0004770183004438877,-0.9169324636459351,0.3983999192714691
1.418105125427246,-1.0806619650305451,2.2994107182848844,133.00992910429107,-0.04052734375,0.0185546875,1.001953125,0.0,-0.18310546875,-0.06103515625,0.0,0.0,0.0,0.022159362211823463,-0.0006479710573330522,-0.9169446229934692,0.39839816093444824
1.4333992004394531,-0.9947488574423629,2.243318643499801,133.01528397260037,-0.03955078125,0.017578125,1.00439453125,-0.54931640625,-0.42724609375,0.06103515625,0.0,0.0,0.0,0.02141188085079193,-0.00015668649575673044,-0.9169707298278809,0.3983795642852783
1.4594817161560059,-0.9672825323556259,2.2761628887842766,133.0188903124821,-0.0400390625,0.0166015625,1.0048828125,0.0,-1.03759765625,-0.1220703125,0.0,0.0,0.0,0.021579181775450706,0.0001766939676599577,-0.9169790744781494,0.39835137128829956
1.482917308807373,-0.9956651700082023,2.242922919414763,133.02005144464104,-0.03955078125,0.0166015625,1.00244140625,0.244140625,-0.6103515625,-0.18310546875,0.0,0.0,0.0,0.021411893889307976,-0.00016628630692139268,-0.9169872999191284,0.39834126830101013
1.4995241165161133,-0.9758765111570887,2.2395861585618,133.02223710517544,-0.03955078125,0.01708984375,1.005859375,-0.06103515625,-0.6103515625,-0.06103515625,0.0,0.0,0.0,0.02131640538573265,-1.9947769033024088e-05,-0.9169953465461731,0.39832794666290283
1.5182013511657715,-0.9065620439125068,2.2000784234117425,133.02882140753533,-0.0390625,0.01611328125,1.00439453125,-0.42724609375,-0.9765625,-0.18310546875,0.0,0.0,0.0,0.020759370177984238,0.00039609961095266044,-0.9170231819152832,0.39829325675964355
1.53749418258667,-0.9681279817088265,2.1992184599065556,133.0298732566675,-0.03857421875,0.017578125,1.00341796875,-0.1220703125,-0.30517578125,-0.06103515625,0.0,0.0,0.0,0.02096647582948208,-9.976674482459202e-05,-0.9170269966125488,0.3982737064361572
1.5649681091308594,-1.0724062940364096,2.182383110819532,133.02957272834402,-0.0380859375,0.01806640625,1.00439453125,0.06103515625,-0.30517578125,-0.1220703125,0.0,0.0,0.0,0.02119419351220131,-0.0009927644859999418,-0.9170275330543518,0.3982592821121216
1.578216791152954,-0.986836616897432,2.2346447301407077,133.0354330306519,-0.03955078125,0.01708984375,1.00439453125,-0.18310546875,-0.9765625,-0.1220703125,0.0,0.0,0.0,0.02131495252251625,-0.00012729938316624612,-0.9170418381690979,0.398220956325531
1.601069688796997,-1.0068549408593872,2.3135733289723173,133.03771431383467,-0.04052734375,0.01806640625,1.0029296875,-0.1220703125,-1.03759765625,-0.30517578125,0.0,0.0,0.0,0.02201605960726738,-1.3434552784019616e-05,-0.9170396327972412,0.398188054561615
1.6196343898773193,-1.034361926916027,2.3420078333739034,133.04005023853082,-0.041015625,0.01806640625,1.00537109375,-0.1220703125,-0.48828125,-0.244140625,0.0,0.0,0.0,0.02233915589749813,-0.00013513254816643894,-0.9170439839363098,0.39816001057624817
1.6340768337249756,-1.0012219557848308,2.285715121781951,133.04414835203283,-0.0400390625,0.017578125,1.0029296875,-0.18310546875,0.0,-0.06103515625,0.0,0.0,0.0,0.021773578599095345,-6.64617182337679e-05,-0.9170655608177185,0.398141473531723
1.6581463813781738,-1.049651945703335,2.373918477176203,133.04476306905815,-0.0419921875,0.0185546875,1.0048828125,-0.18310546875,-0.79345703125,0.0,0.0,0.0,0.0,0.02264760620892048,-0.00014745458611287177,-0.9170560240745544,0.3981146514415741
1.6781065464019775,-0.9477929077241118,2.3121417640109647,133.0513746921747,-0.04052734375,0.01611328125,1.0048828125,0.06103515625,-0.91552734375,-0.06103515625,0.0,0.0,0.0,0.021799426525831223,0.0004516406334005296,-0.9170871376991272,0.398090124130249
1.696925163269043,-0.9456790708976988,2.21479748107312,133.05373793762755,-0.0390625,0.0166015625,1.0048828125,0.1220703125,-0.732421875,-0.1220703125,0.0,0.0,0.0,0.021013135090470314,0.0001296912378165871,-0.9171079397201538,0.39808470010757446
1.7180442810058594,-1.0618914312525864,2.371188749385725,133.04955786185548,-0.04150390625,0.0185546875,1.00244140625,-0.3662109375,-0.54931640625,-0.18310546875,0.0,0.0,0.0,0.022668272256851196,-0.0002558448468334973,-0.917073130607605,0.39807432889938354
1.7398638725280762,-0.9973231984292229,2.347161637989501,133.05459854146295,-0.041015625,0.017578125,1.00537109375,-0.48828125,-0.48828125,-0.06103515625,0.0,0.0,0.0,0.02225172147154808,0.00017637254495639354,-0.917093813419342,0.398049920797348
1.7610971927642822,-0.9829008271099179,2.3030753282180076,133.05881959837004,-0.04052734375,0.01708984375,1.00439453125,0.30517578125,-0.54931640625,-0.1220703125,0.0,0.0,0.0,0.021848849952220917,0.00013772858073934913,-0.9171143174171448,0.39802512526512146
1.773345708847046,-0.9875351104617716,2.3056174392497217,133.06242593825178,-0.0400390625,0.017578125,1.0048828125,0.244140625,-0.79345703125,-0.244140625,0.0,0.0,0.0,0.02188529260456562,0.00010878580360440537,-0.917126476764679,0.3979949951171875
1.79817795753479,-1.004527767343117,2.1979006602835662,133.06360073078903,-0.03857421875,0.017578125,1.0048828125,-0.244140625,-0.91552734375,-0.1220703125,0.0,0.0,0.0,0.021082323044538498,-0.0004018483159597963,-0.9171442985534668,0.39799731969833374
1.8186421394348145,-1.0028689918701559,2.1854176358017217,133.06582737245844,-0.03857421875,0.01806640625,1.00244140625,-0.244140625,-0.48828125,-0.1220703125,0.0,0.0,0.0,0.020976658910512924,-0.00043236796045675874,-0.917153537273407,0.39798155426979065
1.8552882671356201,-0.9830160865521619,2.340471894584297,133.07377771265234,-0.041015625,0.01708984375,1.00537109375,0.1220703125,-0.91552734375,-0.1220703125,0.0,0.0,0.0,0.022148536518216133,0.0002639099257066846,-0.9171613454818726,0.39790013432502747
1.8608276844024658,-1.0119660567926725,2.2914258002583163,133.07304005222198,-0.04052734375,0.017578125,1.0048828125,0.244140625,-0.732421875,-0.06103515625,0.0,0.0,0.0,0.02185656502842903,-0.0001380978210363537,-0.917165219783783,0.39790746569633484
1.878114938735962,-1.0006044639951794,2.246531180287234,133.077138165724,-0.03955078125,0.01708984375,1.00537109375,-0.244140625,-1.220703125,-0.18310546875,0.0,0.0,0.0,0.021457834169268608,-0.0002039480459643528,-0.9171851873397827,0.39788302779197693
1.8988268375396729,-0.9797750550692851,2.23776292494023,133.0810586943076,-0.03955078125,0.01708984375,1.0029296875,-0.1220703125,-0.79345703125,-0.244140625,0.0,0.0,0.0,0.02131533809006214,-6.842969014542177e-05,-0.917199969291687,0.3978566825389862
1.9181125164031982,-0.9770673119501981,2.1792531766323737,133.08209688306144,-0.0390625,0.017578125,1.00537109375,0.06103515625,-0.1220703125,0.1220703125,0.0,0.0,0.0,0.020837681367993355,-0.00025024430942721665,-0.9172108769416809,0.39785686135292053
1.9388275146484375,-0.9406903647609449,2.2295491955764666,133.08648186450858,-0.0390625,0.0166015625,1.0029296875,-0.244140625,-0.79345703125,0.0,0.0,0.0,0.0,0.021113911643624306,0.00021486780315171927,-0.9172198176383972,0.3978216350078583
1.958268165588379,-0.9472805368146552,2.316209995435354,133.0902384685521,-0.04052734375,0.0166015625,1.00439453125,-0.06103515625,-1.03759765625,-0.18310546875,0.0,0.0,0.0,0.021830357611179352,0.0004624815774150193,-0.9172216057777405,0.39777863025665283
1.9781062602996826,-0.9764607057745364,2.252086898846805,133.09282028005833,-0.03955078125,0.01708984375,1.00390625,0.18310546875,-0.8544921875,-0.18310546875,0.0,0.0,0.0,0.021418463438749313,5.671779035765212e-06,-0.9172389507293701,0.3977612853050232
1.998138189315796,-0.9921888171640775,2.286562278682444,133.09538843118628,-0.0400390625,0.017578125,1.0048828125,-0.1220703125,-0.91552734375,-0.18310546875,0.0,0.0,0.0,0.021748971194028854,-9.480886546953116e-07,-0.917243480682373,0.39773303270339966
2.0181915760040283,-0.9989334155260534,2.4016187362420127,133.0975194502073,-0.04150390625,0.01708984375,1.00439453125,-0.3662109375,-0.79345703125,-0.244140625,0.0,0.0,0.0,0.022693201899528503,0.00034430439700372517,-0.9172354936599731,0.3976983428001404
2.0382888317108154,-1.0191198261746146,2.342967688395702,133.1010301674407,-0.04150390625,0.017578125,1.0048828125,-0.18310546875,-0.244140625,0.0,0.0,0.0,0.0,0.02229386754333973,-2.1680181816918775e-05,-0.9172555804252625,0.3976747691631317
2.058199405670166,-0.9852268266874246,2.2518339684041027,133.1067675263435,-0.03955078125,0.017578125,1.00244140625,0.30517578125,-0.48828125,-0.18310546875,0.0,0.0,0.0,0.02144685946404934,-6.798649701522663e-05,-0.9172874093055725,0.39764800667762756
2.078228712081909,-1.0025866062366582,2.363991010661001,133.1094586208765,-0.04150390625,0.017578125,1.00341796875,0.06103515625,-1.0986328125,-0.244140625,0.0,0.0,0.0,0.022404761984944344,0.000182030547875911,-0.917281985282898,0.3976074457168579
2.0986392498016357,-0.9473790409490914,2.34315722614517,133.1146768854024,-0.041015625,0.0166015625,1.005859375,-0.42724609375,-1.03759765625,-0.244140625,0.0,0.0,0.0,0.02204647660255432,0.0005506054731085896,-0.9173027873039246,0.3975794017314911
