time,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance
0.9533240795135498,0.02273816615343094,0.0005086910095997155,-0.9167283177375793,0.39886337518692017,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.1220703125,-0.67138671875,-0.1220703125,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0419921875,0.01708984375,1.00341796875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.9784836769104004,0.021851005032658577,0.00021234346786513925,-0.9167549014091492,0.39885225892066956,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.3662109375,-0.91552734375,-0.18310546875,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.04052734375,0.017578125,1.005859375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.9981968402862549,0.021336568519473076,-0.0004870991106145084,-0.9167649745941162,0.398856520652771,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.0,-0.79345703125,-0.30517578125,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0390625,0.01806640625,1.00390625,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.0245857238769531,0.02168278954923153,-0.0003632586158346385,-0.916772186756134,0.3988213837146759,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.30517578125,-0.8544921875,-0.1220703125,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0400390625,0.01806640625,1.00390625,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.0383434295654297,0.021955866366624832,6.394862430170178e-05,-0.9167774319648743,0.3987947404384613,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.244140625,-0.48828125,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.04052734375,0.01708984375,1.00390625,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.058314323425293,0.021982824429869652,-0.0007806564681231976,-0.9167782068252563,0.398790568113327,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.06103515625,-0.244140625,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.03955078125,0.0185546875,1.0048828125,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.0783464908599854,0.020830679684877396,0.0006143457139842212,-0.9168251156806946,0.39874500036239624,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.06103515625,-0.79345703125,-0.18310546875,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0390625,0.0146484375,1.00341796875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.1032562255859375,0.021972928196191788,0.00020633266831282526,-0.9168072938919067,0.39872482419013977,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.244140625,-1.03759765625,-0.244140625,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.04052734375,0.01708984375,1.00341796875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.1286258697509766,0.021488282829523087,-0.0006549673853442073,-0.916824996471405,0.39871034026145935,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.30517578125,-0.79345703125,-0.30517578125,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0390625,0.01806640625,1.00341796875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.1434917449951172,0.022190002724528313,0.00013941836368758231,-0.916823148727417,0.3986765444278717,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.30517578125,-1.15966796875,-0.1220703125,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.041015625,0.017578125,1.0029296875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
