time,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance
0.16262435913085938,0.0012256631162017584,0.02400827594101429,0.7139591574668884,0.6997746229171753,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.244140625,-0.54931640625,-0.18310546875,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.03173828125,0.03662109375,1.001953125,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.18275213241577148,0.0019021978368982673,0.02340892143547535,0.7139570713043213,0.6997954845428467,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.18310546875,-0.8544921875,-0.18310546875,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0302734375,0.0361328125,1.00341796875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.20268964767456055,0.0017555210506543517,0.022919509559869766,0.7139503359794617,0.6998189687728882,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.42724609375,-0.67138671875,0.06103515625,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.02978515625,0.03564453125,1.0048828125,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.2226712703704834,0.001913157757371664,0.02349068783223629,0.713921844959259,0.6998286247253418,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.06103515625,-0.54931640625,-0.3662109375,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.02978515625,0.0361328125,1.00244140625,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.2427384853363037,0.0024372986517846584,0.023411711677908897,0.7139192223548889,0.6998323798179626,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.42724609375,-0.8544921875,-0.244140625,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.02978515625,0.037109375,1.00341796875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.25813913345336914,0.0024865069426596165,0.02332785539329052,0.7139016389846802,0.6998530030250549,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.18310546875,-0.6103515625,-0.18310546875,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.029296875,0.037109375,1.0048828125,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.2828102111816406,0.0015615314478054643,0.02392497844994068,0.7138531804084778,0.6998848915100098,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.3662109375,-0.54931640625,-0.1220703125,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0322265625,0.0361328125,1.0029296875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.30395078659057617,0.0018978866282850504,0.023634523153305054,0.713842511177063,0.69990473985672,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.1220703125,-0.9765625,-0.18310546875,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.03076171875,0.03662109375,1.00244140625,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.31864237785339355,0.0022088494151830673,0.02325635589659214,0.7138314247131348,0.6999278664588928,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.54931640625,-0.8544921875,-0.30517578125,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.029296875,0.037109375,1.0009765625,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.3409576416015625,0.0019466516096144915,0.023551354184746742,0.7138024568557739,0.6999483704566956,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.3662109375,-0.42724609375,-0.18310546875,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.03076171875,0.03662109375,1.0029296875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.3627176284790039,0.00189442269038409,0.023725830018520355,0.7137804627418518,0.6999650597572327,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.06103515625,-0.3662109375,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0302734375,0.0361328125,1.00341796875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.38277244567871094,0.0013238716637715697,0.023886460810899734,0.713760256767273,0.6999814510345459,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.06103515625,-0.8544921875,0.1220703125,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.03125,0.03662109375,1.0029296875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.40312981605529785,0.002358765807002783,0.02325938083231449,0.7137648463249207,0.6999951601028442,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.06103515625,-1.03759765625,-0.244140625,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.029296875,0.037109375,1.0029296875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
