time,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance
0.32375407218933105,-0.01567932963371277,-0.01756548322737217,0.22038009762763977,-0.9751299023628235,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.30517578125,-0.732421875,-0.1220703125,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.04150390625,0.02294921875,1.00537109375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.34729933738708496,-0.015732605010271072,-0.016995038837194443,0.2204025387763977,-0.975134015083313,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.18310546875,-0.8544921875,-0.18310546875,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.04052734375,0.0234375,1.005859375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.3687913417816162,-0.01572178676724434,-0.016879800707101822,0.22041285037994385,-0.9751339554786682,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.42724609375,-0.79345703125,-0.1220703125,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0400390625,0.0234375,1.0029296875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.38256239891052246,-0.01621030643582344,-0.017214922234416008,0.22043129801750183,-0.9751158952713013,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.42724609375,-0.30517578125,-0.06103515625,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.041015625,0.0244140625,1.00146484375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.4081227779388428,-0.016181452199816704,-0.017300384119153023,0.22047491371631622,-0.9751049280166626,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.1220703125,-0.244140625,-0.18310546875,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.041015625,0.0234375,1.0029296875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.42630457878112793,-0.015255054458975792,-0.017442675307393074,0.2205236703157425,-0.9751063585281372,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.06103515625,-0.91552734375,-0.244140625,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.041015625,0.021484375,1.0029296875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.44510793685913086,-0.015376039780676365,-0.017015516757965088,0.2205551117658615,-0.9751048684120178,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.244140625,-1.15966796875,-0.244140625,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0400390625,0.0224609375,1.0029296875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.4643993377685547,-0.015965944156050682,-0.016160674393177032,0.2205558717250824,-0.9751098155975342,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.30517578125,-0.3662109375,-0.30517578125,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0390625,0.02392578125,1.001953125,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.48541736602783203,-0.015593266114592552,-0.01680743508040905,0.22060690820217133,-0.9750933647155762,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.1220703125,-0.18310546875,-0.1220703125,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0400390625,0.0234375,1.0029296875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.509026050567627,-0.015001198276877403,-0.017827164381742477,0.22065874934196472,-0.9750728011131287,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.1220703125,-0.6103515625,-0.18310546875,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.041015625,0.02197265625,1.00537109375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
