time,child_frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance
0.03390073776245117,base_link,4.586099318501455,-5.073092425318322,-1.9526101189815075e-22,5.4957368325096174e-24,7.372606394063488e-24,-0.9917932966493261,0.12785169815634742,[ 2.45507565e-03 -8.16801996e-04 -7.96628620e-05 -8.77363424e-04
  9.09326142e-04  1.90560229e-04 -2.02270632e-04  2.82737695e-04
  7.93331045e-04 -7.12407770e-05  7.38357100e-05  1.54889635e-05
 -1.29040176e-20  8.07328278e-20  9.99508851e-07  2.10864096e-17
 -7.06553780e-17 -1.08391862e-24 -6.10922513e-20 -1.76685779e-20
  2.10864017e-17  9.99018667e-07 -2.29547828e-24 -1.11807193e-24
 -2.15993402e-20 -6.31304244e-21 -7.06553699e-17 -1.96662837e-24
  9.99018667e-07  1.08728702e-24  1.55495059e-20 -1.58708640e-20
 -2.19345411e-20 -4.45912974e-21  4.62155862e-21  9.99999518e-10],0.0008094765545676844,0.002907190760932744,-2.2759964909382007e-21,-3.880762705360815e-27,2.2731746651037576e-27,0.00012579375527247793,[ 6.21776996e-02 -9.80569050e-04 -9.41886705e-06  4.35936203e-11
 -4.48995158e-11 -1.18963212e-04 -5.11694700e-04  3.61314714e-02
  3.41532719e-04  6.34676065e-13 -7.15381591e-13  1.19443436e-05
  5.52265482e-19 -2.00035301e-17  9.99263638e-07  5.21038506e-26
 -1.74630460e-25  1.76931648e-23  3.56721639e-24  5.11939173e-26
  5.21142127e-26  9.97067494e-07  2.95219409e-32 -1.93982232e-28
  1.03397577e-25  2.82727748e-27 -1.74644753e-25  2.96288232e-32
  9.97067494e-07  1.14174261e-28 -5.65727090e-15 -3.88659374e-15
 -3.71122428e-17  2.27602806e-23 -2.36839746e-23  3.49720062e-02]
0.05836009979248047,base_link,4.589470575188798,-5.073039418976521,-3.410026241528077e-23,-2.1378194823160073e-23,4.237580888473465e-23,-0.9918964192879144,0.12704917710797634,[ 2.11916753e-03 -6.63472711e-04 -3.24801521e-05 -7.14047794e-04
  7.83629279e-04  1.73465815e-04 -1.45585538e-04  2.73002597e-04
  7.59327293e-04 -4.61188465e-05  5.06167426e-05  1.12188146e-05
  4.42376192e-21  1.06302635e-19  9.99319526e-07  6.57083630e-17
 -1.67399222e-17 -5.02470491e-26  3.49401091e-21  9.39677176e-22
  6.57083415e-17  9.98640901e-07 -1.84454732e-23 -4.44871515e-24
 -3.44107135e-20 -7.90122921e-21 -1.67399296e-17  8.08433332e-24
  9.98640901e-07 -1.57417439e-24  2.17296793e-20 -8.24896011e-21
