time,child_frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance
2.522448778152466,base_link,5.2561712392416995,-5.048570706350316,-2.0373152537763042e-22,-1.7270032627319665e-23,-1.818607868128893e-23,-0.9987811848478765,0.04935731753116277,[ 2.01311088e-03 -6.22695807e-04 -1.82076251e-04 -6.89089956e-04
  7.68837041e-04  2.75713235e-04 -2.76011095e-04  3.89742054e-04
  8.36415437e-04 -8.13017011e-05  9.07079810e-05  3.25626478e-05
  3.40136668e-20 -1.12814201e-19  9.99483440e-07 -9.67645701e-17
 -7.30398122e-17 -1.35697810e-24 -5.80217569e-20 -2.32007618e-20
 -9.67645645e-17  9.98967946e-07  2.13765067e-24  5.68093165e-24
  3.08108235e-20  1.29437222e-20 -7.30398188e-17  2.04023662e-24
  9.98967946e-07 -6.29911592e-24 -3.30884394e-20  3.56145844e-21
 -3.26241037e-20  2.13509865e-20 -2.38209303e-20  9.99999492e-10],-0.00041775604076220755,-0.002699352324449863,-1.2064677605811685e-20,-3.2495613488908085e-27,6.2159077061861624e-27,0.0007129067240914393,[ 6.18825749e-02 -6.03955239e-04 -1.38268373e-05  3.63965521e-11
 -3.92032428e-11 -1.79266662e-04 -3.33413482e-04  3.59796286e-02
  8.14078234e-04  6.13499338e-12 -7.00473858e-12 -2.92366518e-06
 -1.29596041e-18  7.62194127e-17  9.99225560e-07 -2.38592417e-25
 -1.80100011e-25 -3.18268664e-23  1.97101630e-24  3.32810950e-25
 -2.38628146e-25  9.96916542e-07 -1.33955262e-31 -3.13110118e-28
 -1.62204948e-24 -2.89190097e-25 -1.80028340e-25 -1.34162462e-31
  9.96916542e-07  6.33047045e-28  1.42701826e-14  1.11995916e-14
  2.55676938e-16 -4.23385646e-23  4.65130387e-23  3.49088552e-02]
2.5793075561523438,base_link,5.260379334996274,-5.050484948390135,-5.449246418056219e-24,-1.3918437193929076e-23,-1.4566518290613852e-23,-0.998828799564671,0.04838418295474619,[ 1.87788170e-03 -6.68249733e-04 -1.73801173e-04 -8.05621200e-04
  8.15122479e-04  3.35412171e-04 -3.17306316e-04  4.37577939e-04
  8.10179112e-04 -1.33864617e-04  1.35422822e-04  5.58189509e-05
 -2.97785021e-22 -7.72917564e-21  9.99046404e-07 -3.43936310e-17
  1.15044174e-16 -4.62946000e-24  8.25857124e-21  3.97046694e-21
 -3.43936267e-17  9.98096437e-07  2.50998883e-23  8.64153969e-24
 -1.07996701e-20 -6.19392843e-21  1.15044169e-16  2.59402979e-23
  9.98096437e-07 -9.09222528e-24 -2.89890486e-20  1.33469728e-20
  3.26761158e-20 -2.63593874e-21  2.66591839e-21  9.99999054e-10],-0.0047501169866707845,-0.001021227350488394,-1.2833496611028736e-21,1.6505240695952e-27,1.2734171246891793e-27,-0.0004387758302647922,[ 6.17149830e-02 -6.24921173e-04 -1.42883281e-05  7.85155399e-11
 -6.99288470e-11 -2.20594016e-04 -3.50479037e-04  3.60137224e-02
  8.14205811e-04  1.77296547e-11 -1.89269659e-11 -1.04910486e-05
 -1.82112084e-18  1.03866568e-16  9.98570968e-07 -8.42883048e-26
  2.81933426e-25  1.91616197e-24 -1.46049077e-24 -3.29579775e-25
 -8.42704068e-26  9.94332389e-07  4.05282226e-32  3.00596416e-28
  2.50739123e-24  6.85008945e-25  2.81947681e-25  3.98725550e-32
  9.94332389e-07  2.32868010e-28  1.53867059e-14  9.95693328e-15
  2.27112256e-16  5.27955517e-23 -6.03999256e-23  3.49125939e-02]
2.6671142578125,base_link,5.2582588999688324,-5.050335083932809,2.310865914910959e-22,-1.822310520896035e-23,1.5830639477561344e-23,-0.9987362720927576,0.050257922820796344,[ 2.17017607e-03 -8.19887093e-04 -2.40429021e-04 -9.60862135e-04
  1.06152611e-03  4.18002531e-04 -3.74452939e-04  5.28142293e-04
  8.68869049e-04 -1.32814869e-04  1.46732491e-04  5.78316508e-05
 -1.63053842e-20  5.60100536e-20  9.99452173e-07 -7.24679506e-18
  6.16459520e-17 -5.00616771e-24  1.23878569e-20  4.73809055e-21
 -7.24679505e-18  9.98905545e-07  2.64614208e-23  1.01112520e-23
  3.98105485e-20  1.47436672e-20  6.16459762e-17 -2.29841872e-23
  9.98905545e-07  1.03666756e-23 -4.51986350e-20 -1.18027687e-21
  2.28292352e-20 -3.21250333e-21  3.54924003e-21  9.99999461e-10],-0.0015851149065767578,-0.0012096739484407791,7.8844376676164e-21,1.763107559627709e-27,-7.203243233969213e-28,0.0017381659159182168,[ 6.20811339e-02 -7.42152333e-04 -1.70311753e-05  6.12049793e-11
 -6.92010555e-11 -2.70280033e-04 -4.00148332e-04  3.60927582e-02
  8.16131067e-04  1.03209629e-11 -1.12123555e-11 -8.48479210e-06
 -3.69306365e-19  1.75640752e-17  9.99178709e-07 -1.78687762e-26
  1.52227354e-25 -1.41297416e-22 -9.56427583e-25 -1.63174301e-25
 -1.79196625e-26  9.96730927e-07  7.75497807e-33 -3.12770917e-28
  7.75481824e-25  1.27631384e-25  1.52269870e-25  7.90499015e-33
  9.96730927e-07  1.26542765e-28  1.46230201e-14  6.62734841e-15
  1.50815643e-16  4.10966101e-23 -4.48864254e-23  3.49327108e-02]
2.7097573280334473,base_link,5.257240643011035,-5.049200118488933,-9.294555492206316e-24,2.7931314424324955e-25,-8.486426447141745e-26,-0.9987609086260583,0.04976592609859276,[ 2.21321586e-03 -8.41653440e-04 -2.42080411e-04 -9.76576652e-04
  1.10049783e-03  4.58221720e-04 -3.73692950e-04  5.76808641e-04
  9.27734212e-04 -1.18190670e-04  1.33189889e-04  5.54905937e-05
  2.20493264e-20 -4.17693122e-20  9.99609465e-07 -1.56923953e-17
  1.94401211e-17  7.39856489e-25  1.96352825e-19  5.82599849e-20
 -1.56923923e-17  9.99219539e-07  3.68726220e-24  1.21107598e-24
 -9.02090089e-20 -2.62050818e-20  1.94401237e-17 -7.47467975e-24
  9.99219539e-07  3.87711634e-24  1.61827935e-20  1.12919072e-20
  7.45004132e-21  3.36848179e-21 -3.79596660e-21  9.99999619e-10],-0.000454555782450189,-0.002015238435071539,-1.5821929159681828e-21,2.6319244878603233e-29,-8.527558384102048e-29,0.0010640178995739444,[ 6.21427775e-02 -7.58413225e-04 -1.74058237e-05  5.02490238e-11
 -5.74087918e-11 -2.94814573e-04 -3.99738550e-04  3.61261368e-02
  8.16945938e-04  5.67595899e-12 -6.30297148e-12 -5.52289823e-06
 -3.13741004e-18  1.47234655e-16  9.99414425e-07 -3.87161700e-26
  4.79629060e-26  4.20555453e-24 -3.08254025e-24 -3.49774614e-25
 -3.87102678e-26  9.97665886e-07  7.67170575e-33  6.27069794e-29
  4.76275087e-24  5.23450231e-25  4.79328211e-26  7.79424619e-33
  9.97665886e-07 -3.29871672e-28  1.44408720e-14  5.64750070e-15
  1.28388806e-16 -6.77508231e-24  7.43034628e-24  3.49392980e-02]
2.7804031372070312,base_link,5.254000884978645,-5.047010439420759,-4.270923339990599e-23,8.245291304729663e-24,1.3026190140071572e-23,-0.99875497751738,0.04988481616943108,[ 1.75289557e-03 -6.45087712e-04 -1.15690077e-04 -7.78510494e-04
  8.07169474e-04  3.11866557e-04 -2.65492650e-04  4.26872182e-04
  7.98888025e-04 -1.25537063e-04  1.30153462e-04  5.03537400e-05
 -6.27002904e-22 -3.12343399e-20  9.99144059e-07 -8.69654002e-17
 -4.14096017e-17 -1.78326546e-24  3.30342849e-20  1.42936810e-20
 -8.69653807e-17  9.98291040e-07  2.27290591e-23  1.04272844e-23
  4.57397792e-20  2.08052468e-20 -4.14096209e-17  1.79271102e-23
  9.98291040e-07 -8.88354258e-24 -3.66882519e-20 -6.47928635e-21
 -2.15144526e-20  1.88366341e-20 -1.95289678e-20  9.99999152e-10],0.0029186157606087867,-0.0036196950994426573,-2.8938934032964026e-21,3.0603805539703922e-27,-2.1392108471191504e-28,0.0011328924574143555,[ 6.16397472e-02 -6.03772700e-04 -1.37796194e-05  7.16643143e-11
 -7.18267709e-11 -2.06683622e-04 -3.04933637e-04  3.60418558e-02
  8.14398423e-04  1.38559582e-11 -1.46032381e-11 -9.14927075e-06
  6.28498447e-19 -3.71881345e-17  9.98717185e-07 -2.12276985e-25
 -1.01064282e-25  2.51895247e-23 -2.52031593e-24 -4.91138489e-25
 -2.12327878e-25  9.94907812e-07 -4.12757781e-32 -7.50064729e-28
  5.42837277e-25  1.09859925e-25 -1.01066386e-25 -4.04860896e-32
  9.94907812e-07  6.70277630e-29  1.49868322e-14  4.92992149e-15
  1.11914050e-16 -1.21104898e-23  1.22667457e-23  3.49353300e-02]
2.827024459838867,base_link,5.255082859465495,-5.049028397100397,-2.122183083478001e-22,1.4531800086453032e-23,3.541145783636301e-24,-0.9987663598122213,0.04965640449573966,[ 1.75472943e-03 -6.69307454e-04 -1.58471156e-04 -7.97108521e-04
  8.35429311e-04  3.13539043e-04 -2.91833712e-04  4.27442079e-04
  7.64976195e-04 -1.39895866e-04  1.46618769e-04  5.51153765e-05
  3.63959470e-23 -7.41153829e-22  9.98985155e-07 -4.75118193e-17
 -6.55651086e-17 -9.22405095e-24 -4.23516474e-21 -2.43521972e-21
 -4.75118520e-17  9.97974418e-07 -1.48461889e-23 -4.43130168e-24
  3.81164826e-21  2.17052193e-21 -6.55650341e-17 -6.37377250e-23
  9.97974418e-07  2.39247710e-23 -3.65823728e-20 -2.82645289e-20
 -2.29105430e-20  1.33064579e-20 -1.39457348e-20  9.99998993e-10],0.0016971933626575674,-0.0020590578740930115,-5.527484115895577e-21,4.335918120708675e-27,-7.208884095936641e-27,0.000830575777693478,[ 6.16412059e-02 -6.26858324e-04 -1.42886637e-05  7.06647956e-11
 -7.27674857e-11 -2.09097084e-04 -3.27624381e-04  3.60418558e-02
  8.14186616e-04  1.89708157e-11 -1.99933751e-11 -1.08897549e-05
 -1.27054942e-19  7.26415456e-18  9.98479274e-07 -1.16149243e-25
 -1.60242365e-25  8.22250736e-23 -1.29246971e-25 -2.90805684e-26
 -1.15993850e-25  9.93971985e-07 -2.66022034e-32  2.02108670e-27
  7.36707733e-25  1.97101630e-25 -1.60493486e-25 -2.47628598e-32
  9.93971985e-07 -3.44788654e-27  1.52765170e-14  5.14895743e-15
  1.16875046e-16 -1.67692821e-24  1.53538390e-24  3.49332016e-02]
2.8640480041503906,base_link,5.256399588774407,-5.050413127072824,9.099650939958735e-24,1.8889350941306473e-24,2.0262475512135198e-24,-0.9987983558513338,0.04900861504544321,[ 1.66195177e-03 -6.38825411e-04 -1.63507310e-04 -7.76852426e-04
  8.75146944e-04  3.41969827e-04 -2.93398043e-04  4.50081847e-04
