time,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance
0.35597848892211914,0.022303421050310135,-0.011142709292471409,-0.9982258081436157,0.05406979098916054,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.1220703125,-0.9765625,-0.1220703125,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.04345703125,0.02490234375,1.00439453125,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.3766300678253174,0.022138742730021477,-0.01151032093912363,-0.9982258081436157,0.05406160280108452,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.18310546875,-0.67138671875,-0.1220703125,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.04345703125,0.02490234375,1.00390625,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.4044833183288574,0.023266050964593887,-0.01170082576572895,-0.9981997013092041,0.05403034761548042,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.0,-0.8544921875,-0.18310546875,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.04541015625,0.02587890625,1.0029296875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.41690778732299805,0.022769195958971977,-0.011474350467324257,-0.9982142448425293,0.05402082949876785,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.6103515625,-0.54931640625,-0.06103515625,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0439453125,0.025390625,1.001953125,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.4311549663543701,0.022763719782233238,-0.010679887607693672,-0.99822598695755,0.053969476372003555,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.06103515625,-0.48828125,-0.1220703125,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.044921875,0.02392578125,1.00244140625,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.45662903785705566,0.022584158927202225,-0.010826332494616508,-0.9982299208641052,0.05394287779927254,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.30517578125,-0.6103515625,-0.18310546875,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.04443359375,0.0244140625,1.0048828125,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.47719645500183105,0.02167440950870514,-0.01096472330391407,-0.9982488751411438,0.0539371520280838,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.0,-1.0986328125,-0.18310546875,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.04248046875,0.0244140625,1.005859375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.5025880336761475,0.02273229882121086,-0.01074779499322176,-0.9982306361198425,0.05388351157307625,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.1220703125,-1.03759765625,-0.30517578125,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.04443359375,0.0244140625,1.00390625,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.5410311222076416,0.022917961701750755,-0.011230443604290485,-0.9982221126556396,0.05386347696185112,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.0,-0.30517578125,-0.18310546875,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.044921875,0.02490234375,1.00439453125,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.5464785099029541,0.023517336696386337,-0.011487025767564774,-0.9982066750526428,0.05383815988898277,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.3662109375,-0.18310546875,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0458984375,0.025390625,1.00439453125,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.56217360496521,0.023324500769376755,-0.011562369763851166,-0.9982120990753174,0.05380571261048317,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.48828125,-0.6103515625,-0.06103515625,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0458984375,0.025390625,1.00537109375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.5763669013977051,0.023020563647150993,-0.01041404064744711,-0.9982346296310425,0.05375126004219055,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.18310546875,-0.9765625,-0.244140625,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.044921875,0.0224609375,1.0068359375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.5960209369659424,0.021967804059386253,-0.01126258634030819,-0.9982490539550781,0.05375318229198456,[0. 0. 0. 0. 0. 0. 0. 0. 0.],0.244140625,-0.67138671875,-0.18310546875,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.04296875,0.02490234375,1.00390625,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.6150112152099609,0.023513639345765114,-0.010990627110004425,-0.9982190728187561,0.0537133514881134,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.6103515625,-0.6103515625,-0.18310546875,[0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.0458984375,0.02490234375,1.0048828125,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
