time,drive.steering_angle,drive.steering_angle_velocity,drive.speed,drive.acceleration,drive.jerk
0.002955198287963867,0.0,0.0,0.0,0.0,0.0
0.05489087104797363,0.0,0.0,0.0,0.0,0.0
0.10898327827453613,0.0,0.0,0.0,0.0,0.0
0.1591346263885498,0.0,0.0,0.0,0.0,0.0
0.21134138107299805,0.0,0.0,0.0,0.0,0.0
0.26100945472717285,0.0,0.0,0.0,0.0,0.0
0.3121004104614258,0.0,0.0,0.0,0.0,0.0
0.36348915100097656,0.0,0.0,0.0,0.0,0.0
0.4142038822174072,0.0,0.0,0.0,0.0,0.0
0.46611714363098145,0.0,0.0,0.0,0.0,0.0
0.5174267292022705,0.0,0.0,0.0,0.0,0.0
0.5683822631835938,0.0,0.0,0.0,0.0,0.0
0.6194930076599121,0.0,0.0,0.0,0.0,0.0
0.6715552806854248,0.0,0.0,0.0,0.0,0.0
0.7237644195556641,0.0,0.0,0.0,0.0,0.0
0.7749783992767334,0.0,0.0,0.0,0.0,0.0
0.8326258659362793,0.0,0.0,0.0,0.0,0.0
0.8781712055206299,0.0,0.0,0.0,0.0,0.0
0.9295957088470459,0.0,0.0,0.0,0.0,0.0
0.9803328514099121,0.0,0.0,0.0,0.0,0.0
1.035165786743164,0.0,0.0,0.0,0.0,0.0
1.0835227966308594,0.0,0.0,0.0,0.0,0.0
1.1358134746551514,0.0,0.0,0.0,0.0,0.0
1.1868150234222412,0.0,0.0,0.0,0.0,0.0
1.240194320678711,0.0,0.0,0.0,0.0,0.0
1.2921769618988037,0.0,0.0,0.0,0.0,0.0
1.3474771976470947,0.0,0.0,0.0,0.0,0.0
1.3994266986846924,0.0,0.0,0.0,0.0,0.0
1.4529695510864258,0.0,0.0,0.0,0.0,0.0
1.5030221939086914,0.0,0.0,0.0,0.0,0.0
1.5541496276855469,0.0,0.0,0.0,0.0,0.0
1.605095386505127,0.0,0.0,0.0,0.0,0.0
1.6636967658996582,0.0,0.0,0.0,0.0,0.0
1.7139503955841064,0.0,0.0,0.0,0.0,0.0
1.7731430530548096,-0.008891434408724308,0.0,0.0,0.0,0.0
1.786259412765503,-0.01945638842880726,0.0,0.02733256295323372,0.0,0.0
1.795426845550537,-0.04411842301487923,0.0,0.02733256295323372,0.0,0.0
1.8048489093780518,-0.06876998394727707,0.0,0.13091053068637848,0.0,0.0
1.8158605098724365,-0.08991037309169769,0.0,0.13091053068637848,0.0,0.0
1.828080415725708,-0.1251268833875656,0.0,0.13091053068637848,0.0,0.0
