time,child_frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance
0.4794282913208008,base_link,4.493110769185928,-5.145770635314872,-1.534546921483468e-23,5.441425601300988e-24,4.242840020533817e-25,0.9991739393114472,0.040637901038863077,[ 2.66452799e-03 -4.37795299e-04  4.04946501e-04 -5.01380488e-04
  8.79252805e-04  3.05188506e-04  2.21223618e-04  6.45241675e-04
  1.21540746e-03  5.73159808e-05 -1.00509383e-04 -3.49167672e-05
 -1.94817578e-20 -6.50097787e-20  9.99440055e-07 -9.29051204e-17
 -2.36271081e-16  6.07473383e-26 -2.64697796e-20  8.53650392e-21
 -9.29051202e-17  9.98881361e-07 -3.96770756e-23 -1.65169281e-25
  1.54054117e-20 -5.32042570e-21 -2.36271081e-16 -4.08165584e-23
  9.98881361e-07  9.83950738e-25 -8.08278566e-20 -5.32612194e-20
 -1.28303494e-19  5.17329269e-21 -9.07201743e-21  9.99999449e-10],0.011418538146760884,-0.00240042568774127,-3.529572747085384e-21,1.499712500453763e-27,8.768617644340924e-29,0.009919614206650697,[ 6.28809343e-02 -1.85188605e-04 -1.69314773e-06  2.73282651e-11
 -4.52572842e-11 -1.98161032e-04  3.26698762e-04  3.60281169e-02
  3.26581969e-04 -3.29064124e-12  5.96135578e-12  2.45098374e-06
 -2.63427247e-19  5.08490819e-17  9.99160551e-07 -2.27858672e-25
 -5.79489854e-25 -4.16747641e-24 -6.13923111e-26  7.67403889e-27
 -2.27857931e-25  9.96658983e-07 -3.79576171e-31 -1.16514549e-28
  1.30539440e-24 -1.72060030e-25 -5.79485913e-25 -3.79481953e-31
  9.96658983e-07 -1.60200241e-29  2.17359078e-15  5.54691384e-15
  5.12259015e-17 -7.95588164e-24  1.21373667e-23  3.49082650e-02]
0.550666093826294,base_link,4.504437711839722,-5.1527278077751095,-2.3028603535455576e-22,7.33829906111447e-23,2.627747178249989e-23,0.9992262730683555,0.03933008021761751,[ 2.79554403e-03 -5.48475084e-04  3.30213654e-04 -6.23445685e-04
  8.72146648e-04  2.66698115e-04  1.57004702e-04  5.53162608e-04
  1.09692947e-03  3.81185212e-05 -5.33120698e-05 -1.63217597e-05
  1.50877744e-21  5.08219768e-21  9.99326970e-07 -6.98802370e-18
 -9.32752536e-17 -4.73268178e-25 -5.24631032e-20  9.01957740e-21
 -6.98802164e-18  9.98655748e-07  7.30796723e-24  2.53498681e-24
  1.91641204e-20 -5.53218394e-21 -9.32752599e-17  1.36897399e-23
  9.98655748e-07 -6.27862295e-24 -1.21867066e-20 -1.55011482e-20
 -3.89504314e-20 -8.16057996e-22  1.14081543e-21  9.99999336e-10],-0.0031654703042268287,0.0018011232955289574,2.2569901468101107e-21,1.1941362105517907e-27,-4.853800353757187e-27,0.010311552619104934,[ 6.30442727e-02 -2.67938711e-04 -2.45521493e-06  3.80562018e-11
 -3.42010461e-11 -1.69243572e-04  2.72244215e-04  3.59895825e-02
  3.26123581e-04 -2.17314926e-12  4.22068115e-12 -1.99236052e-06
  1.74488787e-19 -2.31477164e-17  9.98991133e-07 -1.72367219e-26
 -2.29707871e-25  2.77563296e-23  1.93870456e-24 -1.11071615e-25
 -1.72124191e-26  9.95988780e-07 -9.42025575e-33  3.00559655e-29
  5.16987883e-26 -5.65455497e-27 -2.29745631e-25 -9.36427512e-33
  9.95988780e-07 -1.22958532e-28  4.21614191e-15  9.75581378e-15
  8.98684761e-17  1.51508240e-25 -1.13576438e-23  3.49179106e-02]
0.5744659900665283,base_link,4.506948103813067,-5.15089611131634,-1.3278662990048401e-23,-3.118349044787918e-23,-7.497320344443298e-23,0.9984756747279507,0.055193541076501255,[ 2.71907390e-03 -5.58986978e-04  3.15370518e-04 -6.42991044e-04
  8.75063348e-04  2.85035395e-04  1.33326123e-04  5.86250073e-04
  1.09882002e-03  3.56497505e-05 -4.85154513e-05 -1.58173770e-05
 -1.97464556e-20 -8.16328003e-20  9.99300696e-07  4.18420447e-17
  7.54270394e-17 -2.88712196e-25 -5.55865372e-21  8.86737617e-22
  4.18420398e-17  9.98603343e-07 -2.04038382e-23 -5.18354670e-24
  6.82920314e-20 -1.14349448e-20  7.54270399e-17 -8.89386760e-24
  9.98603343e-07  1.94473324e-24  2.12497917e-20  1.42894724e-20
  3.65004508e-20 -3.38460540e-21  4.60606003e-21  9.99999309e-10],-0.005787856285258522,0.00037413091801279634,-2.6379188316101856e-21,8.293308188694977e-28,-5.693406298144503e-27,-0.008303664179805048,[ 6.29600834e-02 -2.88259936e-04 -2.63875443e-06  3.62524746e-11
 -4.68322259e-11 -1.82114961e-04  2.42853537e-04  3.60045731e-02
  3.26253413e-04 -1.79716749e-12  2.57818955e-12 -2.50540855e-06
  1.05879118e-20 -1.35525272e-18  9.98951775e-07  1.02594244e-25
  1.84910096e-25 -1.11482608e-23  9.95201674e-25 -4.96793044e-26
  1.02584680e-25  9.95833242e-07 -4.36588096e-32  1.64326598e-29
 -5.55761974e-25  3.02922588e-26  1.84924533e-25 -4.35889990e-32
  9.95833242e-07 -1.19514215e-28  4.61073761e-15  9.53433160e-15
  8.78276473e-17  3.32734589e-24 -5.54310298e-24  3.49168778e-02]
0.644655704498291,base_link,4.507153609916688,-5.149840614627284,-5.492779482680262e-23,-9.59204935109778e-24,-4.949433373454854e-23,0.9992246689309491,0.03937081406111918,[ 2.42560216e-03 -4.89476339e-04  2.49534839e-04 -5.42595451e-04
  8.26142238e-04  2.76420279e-04  1.17883246e-04  5.49610515e-04
  1.08785087e-03  3.13198749e-05 -4.76912112e-05 -1.59773628e-05
  2.87197109e-21  1.79994501e-20  9.99215538e-07  5.60230389e-18
  1.54300650e-16  1.57845531e-25  1.76553430e-20 -4.91676156e-21
  5.60230769e-18  9.98433532e-07  7.82530096e-24  2.99223111e-24
 -1.43995601e-20  3.24254800e-21  1.54300649e-16 -2.01613806e-25
  9.98433532e-07 -4.59535868e-25  8.95318323e-21  3.13841905e-20
  6.27759690e-20  6.95969036e-22 -1.06000048e-21  9.99999224e-10],-0.004883452486374698,-0.00030938756378680045,-3.572123884474688e-21,-2.034367118917731e-26,6.385975183642724e-27,0.010139050028740826,[ 6.26047361e-02 -2.42186710e-04 -2.21315470e-06  2.41050349e-11
 -4.39191905e-11 -1.78604489e-04  2.28679972e-04  3.59843671e-02
  3.26051792e-04 -1.99801156e-12  2.64128543e-12 -3.46182164e-06
 -2.66815378e-20  3.95733793e-18  9.98824228e-07  1.37301133e-26
  3.78317638e-25  6.31282900e-24 -3.29579775e-25  2.70610845e-26
  1.37375841e-26  9.95329788e-07 -1.02733671e-32  3.57284273e-28
  8.85341749e-25 -5.29104786e-26  3.78308583e-25 -1.05856558e-32
  9.95329788e-07 -1.10530283e-28  4.90538744e-15  6.90996603e-15
  6.38014977e-17  4.64609399e-25 -9.29201431e-25  3.49141789e-02]
0.6839890480041504,base_link,4.513311592238747,-5.154231804193324,-2.309121177130264e-22,3.0325661280828046e-23,1.4251707349570878e-23,0.9992115404934444,0.03970261130854943,[ 2.23156728e-03 -4.04077046e-04  2.54548442e-04 -4.46950605e-04
  7.79065456e-04  2.71418073e-04  1.40528788e-04  5.38230419e-04
  9.99246494e-04  3.46696363e-05 -6.04435510e-05 -2.10854524e-05
 -1.70597730e-20 -1.03655657e-19  9.99001281e-07  2.60386873e-17
  2.67196809e-16 -6.99870323e-25  7.80858498e-21 -3.32195734e-21
  2.60386862e-17  9.98006540e-07 -1.31427813e-24  1.97336299e-24
 -1.36584063e-20  3.56018536e-21  2.67196811e-16 -7.54754328e-25
  9.98006540e-07 -3.78146568e-24  3.06240357e-21  5.44321711e-20
  9.67340671e-20  2.01945806e-21 -3.52232424e-21  9.99999009e-10],-0.011677338208979695,0.0023856756003030597,-5.847422432378926e-21,2.9867083524497164e-27,-5.423218304812174e-27,0.009120237180403794,[ 6.23608729e-02 -1.98366586e-04 -1.81023329e-06  1.90355003e-11
 -5.16384989e-11 -1.77077545e-04  2.27868790e-04  3.59795094e-02
  3.25923617e-04 -3.77646521e-12  5.65124365e-12 -3.26985612e-07
 -6.92449434e-20  1.24141149e-17  9.98503414e-07  6.35305950e-26
  6.51611687e-25 -2.77257417e-23  1.45402842e-25 -2.90805684e-26
  6.35033992e-26  9.94066789e-07 -6.66954792e-32  1.11513233e-28
 -2.19719850e-25  2.42338070e-26  6.51656657e-25 -6.66844688e-32
  9.94066789e-07 -2.01940180e-28  4.77976195e-15  5.35899789e-15
  4.96095699e-17 -2.95253488e-24  3.40327801e-24  3.49109950e-02]
0.7290792465209961,base_link,4.510070271569617,-5.14928715169454,-3.488224303208022e-22,-2.9403494695010604e-23,-1.9329639001829648e-23,0.9984508157650691,0.055641427893863185,[ 2.33986154e-03 -4.26836246e-04  2.81518673e-04 -4.98267546e-04
  8.43332284e-04  3.02757365e-04  1.30070531e-04  5.97177983e-04
  9.89062873e-04  3.39311840e-05 -5.74280325e-05 -2.06406087e-05
  3.30872245e-20  1.20490437e-19  9.99123464e-07  2.19228338e-17
  3.50611400e-16  1.37489534e-24  2.13346424e-20 -4.48662764e-21
  2.19228380e-17  9.98249994e-07 -7.35626225e-25  2.88935958e-24
 -1.38172250e-20  3.05725954e-21  3.50611394e-16 -2.36439363e-24
  9.98249994e-07 -3.89866555e-24  5.59136612e-21  7.74664531e-20
  1.25524842e-19  1.70869355e-21 -2.89171194e-21  9.99999132e-10],-0.00653798033367039,-0.0008981983375410984,-8.550412536907405e-21,-3.152156320960405e-28,-1.0371620333062093e-26,-0.009286538939170242,[ 6.25040975e-02 -2.12533865e-04 -1.93929697e-06  3.23876179e-11
 -5.22975691e-11 -1.97690009e-04  2.24938500e-04  3.60027850e-02
  3.26216560e-04 -1.83683957e-12  3.22502350e-12 -2.23083558e-06
 -2.24040215e-19  3.77302356e-17  9.98686346e-07  5.35982165e-26
  8.57819029e-25  4.45724522e-23  9.04728795e-26 -5.25065819e-27
  5.36340680e-26  9.94786382e-07 -8.45730481e-32  1.22686613e-29
 -3.68353867e-25  2.30221167e-26  8.57757904e-25 -8.48591135e-32
  9.94786382e-07  4.16879864e-28  4.40081303e-15  2.85653899e-15
  2.67477755e-17 -2.62737419e-24  5.04173299e-24  3.49090367e-02]
0.8017063140869141,base_link,4.495087861773654,-5.146121890049284,-2.3887334240540205e-23,-3.020485877762459e-23,-1.9698037220164156e-23,0.9991973870464959,0.040057230551490505,[ 2.52882142e-03 -4.45277875e-04  2.71360452e-04 -5.00264022e-04
  8.29646367e-04  2.83475626e-04  1.30197465e-04  5.87820177e-04
  1.12026991e-03  3.56413412e-05 -5.91143669e-05 -2.02188116e-05
 -3.22666613e-20 -1.57971645e-19  9.99306568e-07 -6.46167012e-17
 -1.57647982e-16 -7.78699389e-26  2.60992027e-20 -7.12698816e-21
 -6.46167010e-17  9.98615054e-07 -1.10788420e-23  1.23565424e-24
  2.75285708e-21 -5.95570041e-22 -1.57647982e-16 -1.16265715e-23
  9.98615054e-07 -1.73866539e-24 -4.20592778e-20 -3.09204249e-20
 -7.45481338e-20  4.52312876e-21 -7.50200648e-21  9.99999315e-10],0.010826020542575776,-0.0019460369830248295,-3.029993114703488e-21,1.556168768091404e-26,-2.4304629716593781e-26,0.009624632043088463,[ 6.27295587e-02 -1.87765341e-04 -1.71411106e-06  2.40738505e-11
 -4.81966569e-11 -1.84258037e-04  2.62669171e-04  3.59949172e-02
  3.26259430e-04 -2.13336078e-12  2.98056919e-12 -3.36354968e-06
 -8.68208771e-20  1.64798730e-17  9.98960571e-07 -1.58152658e-25
 -3.85857556e-25 -2.98462486e-24  6.00998414e-25 -5.29104786e-26
 -1.58153615e-25  9.95867977e-07 -1.41982463e-31 -2.67587125e-28
 -1.39586728e-24  8.64339117e-26 -3.85855942e-25 -1.41973508e-31
  9.95867977e-07  4.17916329e-28  4.23135418e-15  1.87371481e-15
  1.77382873e-17 -3.96649580e-24  6.34538558e-24  3.49072881e-02]
0.8380036354064941,base_link,4.497856322972209,-5.150739554431197,4.0123328081176683e-23,-9.610436217497382e-23,1.6893326162318808e-23,0.9984631335502225,0.055419950749440124,[ 2.19486375e-03 -3.68184351e-04  2.82501225e-04 -4.10518284e-04
  6.90857555e-04  2.30400975e-04  1.63931079e-04  4.76579555e-04
  9.49822947e-04  3.72503348e-05 -6.26916730e-05 -2.09386839e-05
  1.16731728e-20  5.33630757e-20  9.98843517e-07  3.18581578e-17
 -3.15826757e-16  2.67551353e-25 -1.22555080e-20  4.69838588e-21
  3.18581576e-17  9.97692366e-07  1.01798503e-23  4.94791753e-25
  2.76344499e-20 -9.34383220e-21 -3.15826764e-16  1.39064723e-24
  9.97692366e-07  4.11381854e-24 -9.21327983e-21 -5.20905908e-20
 -1.00403644e-19 -6.82020494e-21  1.14791843e-20  9.99998850e-10],0.006393026888313689,0.0011320757633888465,-6.7578818985165575e-21,1.0904738612580323e-26,-4.3685693611905104e-26,-0.008679475935124156,[ 6.22934021e-02 -1.60152791e-04 -1.46006492e-06  2.39257799e-11
 -4.51367304e-11 -1.50917388e-04  2.59306049e-04  3.59419286e-02
  3.25569915e-04 -4.31901972e-12  7.01884649e-12  3.31200954e-07
 -6.88214270e-20  1.52872506e-17  9.98267277e-07  7.75319119e-26
 -7.68275800e-25 -3.89832018e-23  9.69352280e-25 -1.75291204e-25
  7.74820509e-26  9.93140223e-07  8.33203170e-32  1.34542313e-28
 -1.46049077e-24  2.26989992e-25 -7.68185475e-25  8.36283040e-32
  9.93140223e-07 -5.41770070e-28  4.20132159e-15  3.48304014e-15
  3.23934586e-17  1.19636441e-23 -1.96092962e-23  3.49041318e-02]
0.8942446708679199,base_link,4.495608008319445,-5.151613833463149,-4.105182867578866e-23,2.7649822777678055e-23,2.7731884808125604e-23,0.9991987716112536,0.04002267870297894,[ 2.29718571e-03 -3.64538462e-04  2.63972850e-04 -4.26684056e-04
  7.50754079e-04  2.59506354e-04  1.18894293e-04  5.72350069e-04
  1.06798448e-03  3.22640262e-05 -5.67705110e-05 -1.96410262e-05
  6.48509600e-22  3.07049443e-21  9.99278653e-07  1.54817480e-17
 -2.32192405e-16  2.89378882e-25 -1.02702745e-20  2.13743470e-21
  1.54817473e-17  9.98559382e-07 -5.59346459e-24 -3.66071834e-24
  2.96461532e-20 -5.87629107e-21 -2.32192405e-16 -6.83718560e-25
  9.98559382e-07  3.45129304e-24 -9.29523534e-21 -5.63998108e-20
 -1.02487455e-19 -3.52304868e-21  6.19922910e-21  9.99999287e-10],0.00790033200615918,0.001875012659316629,-2.1077868111738816e-21,7.880324012500045e-28,2.40904884358339e-27,0.009812842925751733,[ 6.24371776e-02 -1.46037317e-04 -1.33148827e-06  2.68990737e-11
 -4.96912973e-11 -1.70786918e-04  2.38281791e-04  3.59794497e-02
